Mouvement,Gender,Index,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc
2,0,112,0.987293,0.992032,0.994517,0.99387,0.989935,0.982615,0.969408,0.956246,0.949925,0.946019,0.944235,0.953833,0.970708,0.989633,1.01175,1.18028,2.07614,2.74776,2.96788,3.15474,3.2787,3.22218,1.26307,1.04486,1.03038,1.01999,1.02614,1.0199,1.01215,1.00082,0.987188,0.977092,0.975491,0.976995,0.980349,0.983007,0.986798,0.988153,0.985663,0.979859,0.971319,0.960841,0.955573,0.978026,0.976754,0.949422,0.94894,0.96475,0.987075,1.00617,1.15359,1.89075,2.58076,2.89788,3.13747,3.22408,2.14038,1.08561,1.05131,1.03791,1.03596,1.04125,1.02706,1.01226,0.995062,0.977431,0.972606,0.973462,0.977067,0.981625,0.986348,0.990834,0.991263,0.987259,0.979532,0.968346,0.956876,0.964682,0.992836,0.966409,0.950305,0.958663,0.979362,1.00324,1.09929,1.5383,2.30168,2.65749,2.84881,2.87952,1.48075,0.999007,1.00642,1.0093,1.00737,1.01575,1.00918,1.00041,0.986452,0.970288,0.961024,0.965766,0.973764,0.980062,0.985662,0.990283,0.991033,0.987719,0.980884,0.968745,0.951229,0.940192,0.947746,0.953128,0.952748,0.960971,0.977896,0.998203,1.10511,1.65246,2.43755,2.78883,3.00884,3.14283,3.12931,2.46745,1.00444,1.0165,1.01842,1.02523,1.03015,1.02337,1.01322,0.999793,0.98508,0.979395,0.977514,0.978945,0.983492,0.989037,0.993053,0.992281,0.987141,0.978176,0.96626,0.954028,0.952787,0.964459,0.955956,0.94838,0.953794,0.972215,0.989652,1.033,1.46262,2.52925,2.86004,3.03245,3.1517,3.19147,2.99545,1.00477,1.01361,1.01321,1.02373,1.0224,1.01772,1.00515,0.987708,0.969672,0.964185,0.967052,0.974417,0.980689,0.987147,0.990325,0.988947,0.983662,0.974293,0.960672
2,0,113,1.15693,1.34858,1.55662,1.68061,1.74046,1.7534,1.74029,1.73563,1.7273,1.70462,1.67401,1.66385,1.68707,1.69595,1.67533,1.68971,1.66545,1.61109,1.71864,1.73735,1.71628,1.64505,1.50566,1.29004,1.0807,1.00965,1.00004,1.0082,1.01066,1.00525,0.999614,1.00122,1.01999,1.06518,1.17616,1.35381,1.55573,1.67757,1.75261,1.77005,1.78203,1.79034,1.79071,1.78149,1.76049,1.7475,1.74228,1.72386,1.70374,1.71535,1.69814,1.69405,1.8051,1.83453,1.81696,1.79685,1.73959,1.57156,1.28791,1.10901,1.03814,1.00981,0.999872,0.999,1.00578,1.01883,1.04355,1.08657,1.18657,1.35506,1.57555,1.74192,1.84446,1.89432,1.91226,1.92627,1.93523,1.9282,1.90298,1.88297,1.87518,1.85405,1.82833,1.84822,1.83907,1.83001,1.90163,1.95026,1.902,1.86168,1.90336,1.81365,1.55311,1.28511,1.14978,1.08595,1.05139,1.04196,1.05045,1.07232,1.11549,1.16956,1.26949,1.45971,1.69435,1.88559,1.96815,2.02057,2.04019,2.05045,2.06256,2.0579,2.03248,2.00191,1.98174,1.95775,1.91195,1.88046,1.94355,1.9045,1.89843,2.03882,2.03402,1.97992,1.99248,1.96607,1.74729,1.4521,1.29504,1.18919,1.1259,1.08937,1.07558,1.09273,1.1471,1.21782,1.29961,1.46857,1.72608,1.94173,2.0279,2.08685,2.10549,2.11082,2.10759,2.0959,2.07145,2.05273,2.05086,2.03527,2.00949,1.99735,2.03237,2.00015,2.04471,2.11664,2.05341,1.98065,2.01977,1.97768,1.6571,1.29185,1.15071,1.07994,1.04402,1.03214,1.0379,1.05872,1.10037,1.15458,1.25466,1.45593,1.7211,1.91032,2.01919,2.07268,2.09889,2.10919,2.10664,2.09581
2,0,114,2.28477,3.03527,3.10115,3.12657,3.24648,3.26437,3.22985,3.11141,3.03323,3.10629,3.1087,2.96838,2.79084,2.57279,2.36939,2.41944,2.89485,3.02894,2.80073,2.55229,2.41229,2.10392,1.5457,1.31124,1.22928,1.17145,1.12506,1.09087,1.06322,1.05067,1.05848,1.07863,1.10465,1.13395,1.32571,2.05796,2.53722,2.78973,2.94657,3.07214,3.14566,3.08756,2.95711,2.87041,2.9071,2.87163,2.70259,2.52841,2.34459,2.32858,2.70669,2.82642,2.85826,2.81322,2.53429,1.84225,1.32722,1.20442,1.15915,1.11651,1.07922,1.04708,1.03382,1.03837,1.06062,1.10121,1.16042,1.2478,1.61392,2.22737,2.5641,2.67519,2.68485,2.76546,2.82521,2.8558,2.8597,2.82212,2.87887,2.96408,2.864,2.64125,2.45653,2.37702,2.5956,2.84058,2.86423,2.75075,2.60013,2.43933,1.94505,1.49116,1.35366,1.28635,1.20868,1.15231,1.10848,1.08752,1.09042,1.11918,1.16675,1.22672,1.30124,1.44492,2.04024,2.53608,2.73438,2.75728,2.74081,2.74624,2.76779,2.7575,2.71273,2.73281,2.83926,2.77579,2.57901,2.38291,2.25323,2.42178,2.5962,2.58133,2.45111,2.17196,1.77606,1.40553,1.2447,1.19489,1.16079,1.12982,1.10004,1.07556,1.06926,1.08557,1.12656,1.19441,1.27642,1.4864,2.07621,2.54332,2.72775,2.72442,2.73366,2.73566,2.67403,2.57432,2.49332,2.5256,2.53804,2.42513,2.30163,2.18364,2.11336,2.43057,2.56011,2.42449,2.1593,1.9011,1.63724,1.39098,1.26346,1.20642,1.16878,1.13188,1.09822,1.08096,1.0861,1.11384,1.15839,1.21633,1.27232,1.45594,2.01452,2.52523,2.61432,2.52547,2.56708,2.65636,2.708,2.69994
2,1,115,1.44801,1.44891,1.42998,1.40739,1.39381,1.33495,1.25811,1.24722,1.32853,1.33119,1.29995,1.31654,1.44846,1.56539,1.17556,1.65186,1.7451,1.70099,1.65777,1.68245,1.70595,1.7255,1.73586,1.74871,1.7747,1.79239,1.79346,1.88327,2.93903,2.11777,1.76999,1.68667,1.66564,1.63127,1.58011,1.53857,1.53335,1.54428,1.54162,1.54651,1.55551,1.5556,1.553,1.5327,1.5301,1.53673,1.50081,1.45233,1.5083,1.55023,1.54431,1.57858,1.6848,1.82142,1.98532,2.67475,2.02803,1.85518,1.76276,1.72157,1.73481,1.73664,1.74945,1.76142,1.75816,1.73562,1.66786,1.56581,1.39205,1.71779,1.84244,1.77201,1.69779,1.6253,1.5317,1.46652,1.45294,1.45808,1.45526,1.44548,1.45268,1.45599,1.44788,1.42469,1.38038,1.4118,1.39722,1.3611,1.39013,1.53133,1.50167,1.4284,1.38801,1.39838,1.4331,1.20479,1.89987,1.88599,1.81684,1.73252,1.70804,1.70638,1.72473,1.74596,1.75573,1.75998,1.76991,1.82514,2.12649,2.9071,2.25383,1.97486,1.85853,1.77064,1.67018,1.59851,1.58354,1.58239,1.57501,1.55735,1.55088,1.54403,1.54388,1.54713,1.55471,1.56556,1.53708,1.49499,1.45639,1.53543,1.58271,1.60032,1.67981,1.91329,2.11348,2.22628,3.1712,2.00679,1.88714,1.81559,1.80532,1.79932,1.8199,1.85513,1.88837,1.92113,1.985,2.18295,2.72814,2.81805,2.39333,2.13796,1.91143,1.78333,1.67174,1.58717,1.53537,1.51378,1.50482,1.48783,1.47367,1.46671,1.45524,1.44281,1.43145,1.4252,1.42461,1.40468,1.38647,1.34841,1.36074,1.42764,1.38375,1.31186,1.33737,1.53892,1.8056,1.9057,1.84515,1.83057
2,0,116,3.26644,3.23411,3.24515,3.26246,3.27846,3.27809,3.26639,3.24263,3.24363,3.26455,3.26683,3.24781,3.24501,3.28662,3.26373,3.25812,3.25192,3.28606,3.26787,3.28248,2.87011,1.86647,1.25955,1.10777,1.06758,1.06386,1.09667,1.16645,1.28468,1.54123,2.0927,2.69859,3.01593,3.17287,3.2546,3.28515,3.28564,3.29368,3.28398,3.28238,3.28627,3.29282,3.28161,3.26493,3.25883,3.27835,3.26702,3.24527,3.23722,3.27253,3.23089,3.22424,3.22577,3.18854,2.94967,2.33354,1.52693,1.24017,1.15811,1.13869,1.16108,1.23323,1.36385,1.59452,1.96968,2.42506,2.77627,2.9996,3.11593,3.19243,3.23788,3.2424,3.23916,3.25065,3.26611,3.29402,3.27197,3.27978,3.28504,3.27536,3.25498,3.27378,3.23513,3.22858,3.23391,3.27004,3.24457,3.25921,2.88749,2.0739,1.50352,1.29506,1.19383,1.15201,1.16885,1.24301,1.35473,1.52396,1.82235,2.2821,2.74611,3.0241,3.1646,3.26214,3.27286,3.25608,3.25054,3.23925,3.22738,3.20527,3.18664,3.20537,3.23257,3.23524,3.22159,3.22894,3.23012,3.21512,3.24565,3.25195,3.23226,3.27576,3.11087,2.74799,2.1762,1.68147,1.42272,1.30337,1.28314,1.33406,1.44019,1.61839,1.93371,2.38201,2.7569,3.01089,3.19145,3.28506,3.21848,3.19856,3.19813,3.20747,3.20845,3.20048,3.17471,3.15792,3.16989,3.19427,3.19382,3.18015,3.1978,3.21501,3.1949,3.21319,3.2167,3.22103,3.2894,3.11018,2.75593,2.11038,1.56725,1.33145,1.23742,1.22171,1.26694,1.35631,1.50451,1.78398,2.27045,2.7401,3.0193,3.20655,3.26641,3.19628,3.18532,3.20155,3.20868,3.19238,3.16843,3.14194
2,1,117,3.26384,2.60099,1.94032,1.61022,1.52423,1.43159,1.35323,1.31916,1.31496,1.32391,1.32113,1.32538,1.3404,1.34886,1.34793,1.33016,1.29868,1.26156,1.23733,1.23278,1.23737,1.29629,1.27411,1.23649,1.27705,1.35246,1.52041,1.94995,2.82419,2.52723,2.44259,2.45296,2.52281,2.54319,2.55818,2.61632,2.69391,2.81227,3.04994,3.05372,2.37515,1.87792,1.64703,1.55854,1.45107,1.3785,1.33811,1.33096,1.32655,1.31996,1.33639,1.35648,1.37343,1.38068,1.36513,1.33082,1.29273,1.27827,1.2891,1.30075,1.38226,1.35187,1.36601,1.42082,1.58517,1.85419,2.42669,2.93023,2.61888,2.50789,2.49739,2.53605,2.52572,2.55274,2.62651,2.7146,2.82229,3.09749,2.79372,1.97932,1.71227,1.57928,1.45534,1.38547,1.34004,1.32421,1.31827,1.31836,1.33741,1.36665,1.3879,1.39335,1.37805,1.35226,1.32439,1.3132,1.3248,1.33363,1.40174,1.38025,1.37202,1.39495,1.53224,1.90115,2.74461,2.90466,2.62688,2.55215,2.57186,2.61755,2.62526,2.65031,2.72209,2.82633,2.99556,3.24284,2.73521,2.21507,1.85744,1.69554,1.57775,1.4979,1.44794,1.41919,1.41022,1.39366,1.38779,1.40409,1.41386,1.41496,1.39764,1.36474,1.32493,1.29499,1.29528,1.31875,1.39979,1.41965,1.41441,1.43505,1.60058,1.87734,2.3244,3.28363,2.80193,2.60517,2.60451,2.67679,2.72078,2.7567,2.81903,2.89099,3.02803,3.25508,2.78104,2.27929,1.89185,1.69764,1.59858,1.48914,1.42245,1.38718,1.38466,1.38381,1.38389,1.39665,1.40905,1.40922,1.40098,1.37337,1.33899,1.30484,1.29951,1.31557,1.35152,1.40445,1.40407,1.3988,1.47313,1.66255
2,0,118,1.42323,1.99557,2.89978,3.11147,3.09708,3.10333,3.08687,3.01797,2.94497,2.86805,2.77978,2.67774,2.4668,1.59184,1.1257,1.14289,1.14084,1.12239,1.09047,1.063,1.0432,1.02012,1.00136,0.997198,1.0166,1.04058,1.05328,1.06854,1.08727,1.08252,1.04617,1.01908,1.03672,1.12201,1.20513,1.24219,1.24167,1.27451,2.81641,3.24629,3.2204,3.21696,3.18624,3.10372,3.02996,2.97902,2.88484,2.66591,2.21494,1.43482,1.09653,1.07811,1.09017,1.08577,1.0758,1.0479,1.02514,1.01081,0.99466,0.984681,0.990553,0.998292,1.00186,1.01445,1.04345,1.06364,1.03701,1.03052,1.04626,1.09363,1.14945,1.15435,1.14894,1.16294,1.56805,3.19733,3.26306,3.25441,3.25056,3.1669,3.08559,3.02116,2.89034,2.71475,2.39196,1.87635,1.26695,1.10943,1.14261,1.14136,1.12858,1.10253,1.07763,1.05754,1.03455,1.01665,1.01573,1.03055,1.05142,1.07462,1.09956,1.13239,1.10881,1.05329,1.04341,1.07695,1.15012,1.16798,1.15363,1.1822,1.46998,3.28459,3.21843,3.21978,3.21234,3.19495,3.12822,3.04272,2.92499,2.79186,2.52416,2.11855,1.42006,1.13159,1.14106,1.15155,1.1398,1.11779,1.08578,1.05606,1.0248,1.00125,0.9933,1.00469,1.02442,1.05376,1.09082,1.12566,1.10545,1.05316,1.04154,1.07439,1.13295,1.13649,1.11016,1.11733,1.17215,1.25087,3.08977,3.10841,3.07056,3.07634,3.01884,2.93056,2.81965,2.6748,2.42987,1.85698,1.19982,1.05937,1.10678,1.10939,1.09398,1.07205,1.06021,1.04235,1.01735,0.999451,0.999136,1.01947,1.04358,1.06316,1.08767,1.12247,1.11717,1.07078,1.049,1.06198,1.12352,1.1712
2,0,119,1.85487,1.91614,1.98084,2.05805,2.12714,2.15845,2.13829,2.07351,2.00091,1.95859,1.92524,1.85996,1.7709,1.76608,1.77444,1.82367,1.91968,2.04986,2.16109,2.24517,2.33731,2.45492,2.553,2.5976,2.60581,2.5861,2.53964,2.47933,2.42266,2.36417,2.27675,2.12333,1.99401,1.93999,1.90734,1.84504,1.81662,1.85496,1.91437,1.982,2.06978,2.12942,2.14809,2.14047,2.1035,2.04695,1.99467,1.93269,1.81709,1.73875,1.70693,1.69021,1.74199,1.85993,2.00968,2.12142,2.20123,2.29218,2.39891,2.49972,2.56526,2.59332,2.58412,2.54142,2.4843,2.4259,2.36391,2.27358,2.13602,2.03036,1.98428,1.91834,1.83923,1.79839,1.83243,1.90175,1.96752,2.03093,2.08846,2.12881,2.13889,2.11258,2.04894,1.97084,1.93244,1.89473,1.83494,1.76454,1.7666,1.79027,1.86544,1.98426,2.12394,2.22604,2.28518,2.3673,2.48067,2.56412,2.60368,2.60909,2.58396,2.52989,2.4661,2.40148,2.29923,2.16999,2.0714,1.99001,1.9113,1.83346,1.81228,1.83657,1.87215,1.91105,1.9539,1.98807,2.00091,1.98971,1.95483,1.88991,1.82755,1.77524,1.67285,1.60162,1.59252,1.59275,1.65637,1.78562,1.94874,2.07309,2.1528,2.23558,2.35269,2.4615,2.52162,2.54725,2.54998,2.52981,2.49869,2.45974,2.40151,2.27551,2.12532,2.04171,1.98682,1.91066,1.82327,1.80598,1.86403,1.92682,1.97472,2.01119,2.03584,2.03221,1.99717,1.96088,1.92324,1.85491,1.77421,1.63539,1.54197,1.52949,1.5371,1.60618,1.73503,1.89113,2.00877,2.07526,2.14559,2.2429,2.34703,2.42694,2.47853,2.49227,2.47475,2.4463,2.41944,2.38592,2.31046,2.14302
2,1,120,1.72383,1.68179,1.6713,1.65015,1.63827,1.63713,1.66032,1.71585,1.77062,1.78314,1.74961,1.72673,1.68706,1.63638,1.63389,1.6437,1.66807,1.69938,1.72724,1.73139,1.74192,1.76699,1.8128,1.86021,1.89569,1.93282,1.95917,1.95219,1.91184,1.8528,1.78541,1.71982,1.65577,1.59399,1.52334,1.46301,1.42218,1.40613,1.39543,1.37379,1.34516,1.31747,1.29338,1.27188,1.24964,1.22784,1.22138,1.23777,1.2671,1.24971,1.18565,1.14054,1.12026,1.10894,1.10175,1.13267,1.16997,1.14796,1.10336,1.06877,1.04469,1.05592,1.09572,1.14679,1.19594,1.22747,1.24871,1.26076,1.25384,1.23565,1.21829,1.18864,1.15917,1.12531,1.06876,0.995017,0.93421,0.884401,0.829549,0.78281,0.753135,0.752778,0.768476,0.798664,0.839541,0.884245,0.928839,0.96886,1.00066,1.0137,1.00087,0.972647,0.949621,0.952086,0.971854,0.943517,0.91383,0.902211,0.887578,0.872262,0.862526,0.845916,0.844707,0.856164,0.905157,0.950541,0.982986,1.00349,1.00659,1.00234,0.994065,0.975023,0.951549,0.941615,0.949104,0.941817,0.933377,0.929739,0.938018,0.943057,0.98487,1.0816,1.29028,1.49974,1.67689,1.78949,1.86,1.89259,1.87497,1.74357,1.47934,1.22609,1.10532,1.09784,1.08786,1.00612,0.9747,0.963411,0.967437,0.985269,0.979605,0.964023,0.967342,0.993179,1.04313,1.08272,1.12119,1.1508,1.15864,1.1474,1.12331,1.09734,1.0866,1.06099,1.05339,1.02911,0.993719,0.977545,0.984352,1.04128,1.20869,1.53182,1.82364,2.00576,2.10161,2.15834,2.18232,2.11865,1.82582,1.25559,1.01602,0.98542,0.991106,0.985354,1.00928,1.03914,1.06776,1.05512,1.04354,1.05896
4,1,121,0.962121,0.962182,0.962169,0.962062,0.962065,0.962114,0.962169,0.962329,0.96254,0.962736,0.962893,0.962966,0.962969,0.962906,0.962955,0.962973,0.962862,0.962809,0.962727,0.962697,0.962684,0.962643,0.962641,0.962637,0.962634,0.962567,0.962495,0.962446,0.962427,0.962475,0.962567,0.962664,0.96273,0.96291,0.962991,0.962955,0.963,0.962926,0.962862,0.962854,0.962914,0.962983,0.962883,0.962713,0.962581,0.962481,0.962399,0.962291,0.962209,0.96217,0.962221,0.96229,0.962395,0.962399,0.962487,0.962585,0.962669,0.962769,0.962853,0.962961,0.962995,0.962912,0.962895,0.962872,0.962821,0.962758,0.962723,0.962775,0.962804,0.962854,0.962866,0.96289,0.96291,0.962937,0.962916,0.962899,0.962867,0.962856,0.962801,0.96275,0.962697,0.962648,0.962602,0.962539,0.962525,0.962513,0.962503,0.962502,0.962489,0.962467,0.962467,0.962444,0.962419,0.962402,0.962413,0.962402,0.962328,0.962213,0.962169,0.962172,0.962205,0.962186,0.962225,0.962258,0.962294,0.962303,0.962273,0.962187,0.962102,0.962044,0.961972,0.961922,0.961916,0.961907,0.961859,0.961894,0.961915,0.961935,0.961952,0.962022,0.962124,0.962223,0.962295,0.962297,0.962263,0.962231,0.962234,0.962243,0.962216,0.962222,0.962239,0.962302,0.962331,0.962369,0.9624,0.962455,0.962503,0.962475,0.962388,0.962415,0.962614,0.962739,0.962761,0.962734,0.962988,0.963219,0.963208,0.963137,0.963046,0.963123,0.963304,0.963445,0.963531,0.963584,0.963576,0.963527,0.963642,0.964094,0.964433,0.964179,0.963897,0.963807,0.964018,0.964296,0.964479,0.964423,0.964133,0.964003,0.964115,0.964334,0.964459,0.964667,0.964821,0.965034,0.965243,0.965266,0.965127,0.964938,0.964833,0.964865
4,0,122,1.0109,1.01094,1.01089,1.01091,1.01094,1.01094,1.011,1.01102,1.01095,1.01093,1.01104,1.01141,1.0119,1.01221,1.0122,1.01203,1.01177,1.01152,1.01135,1.01119,1.011,1.01078,1.01059,1.01052,1.01054,1.01059,1.01056,1.0105,1.01046,1.01043,1.01047,1.01055,1.01067,1.01081,1.01089,1.0109,1.01093,1.01107,1.01126,1.01141,1.0115,1.01155,1.01161,1.01173,1.01192,1.01212,1.01229,1.0124,1.01246,1.01251,1.01258,1.01266,1.01272,1.01273,1.01278,1.01282,1.01273,1.01267,1.01267,1.01273,1.01279,1.01282,1.01278,1.0127,1.01262,1.01259,1.01262,1.01266,1.01269,1.01269,1.01274,1.0128,1.01285,1.01288,1.01288,1.01282,1.01276,1.01269,1.01269,1.0127,1.01264,1.01261,1.01257,1.01248,1.01238,1.01232,1.01235,1.0124,1.0124,1.01232,1.01218,1.01198,1.01173,1.01148,1.01128,1.01118,1.01107,1.011,1.01097,1.01092,1.01092,1.01099,1.01102,1.01098,1.01087,1.01076,1.01065,1.01057,1.01053,1.01055,1.01066,1.0108,1.01099,1.01125,1.01141,1.01131,1.01102,1.01065,1.01031,1.00997,1.00962,1.00928,1.00896,1.00874,1.00863,1.00864,1.00877,1.00891,1.00906,1.00917,1.00925,1.00936,1.00953,1.00967,1.00981,1.00991,1.00993,1.00991,1.00989,1.00989,1.00992,1.00995,1.00994,1.00992,1.00985,1.00984,1.00987,1.00991,1.01003,1.01017,1.01029,1.01039,1.01054,1.01074,1.01094,1.01111,1.01127,1.0114,1.01148,1.01143,1.01132,1.01128,1.01124,1.01112,1.01092,1.01078,1.01075,1.01077,1.01079,1.01076,1.01067,1.01058,1.01053,1.01053,1.01053,1.01049,1.01044,1.01044,1.0105,1.01055
4,1,123,1.61534,1.61551,1.6156,1.6155,1.61533,1.61519,1.61505,1.61492,1.61489,1.61494,1.61494,1.6149,1.61484,1.61476,1.61467,1.61467,1.61473,1.61479,1.61477,1.61472,1.61464,1.61456,1.61449,1.61445,1.61447,1.6145,1.6145,1.61448,1.6144,1.61429,1.6142,1.61416,1.6142,1.6143,1.61441,1.61453,1.61465,1.61473,1.61475,1.61474,1.61474,1.61475,1.61475,1.61478,1.61482,1.61486,1.61487,1.61487,1.61484,1.61481,1.61476,1.61468,1.61459,1.61448,1.61438,1.61426,1.61419,1.61419,1.61421,1.61423,1.61421,1.61419,1.61411,1.614,1.61393,1.61388,1.61385,1.61387,1.6139,1.61393,1.61393,1.6139,1.61383,1.61372,1.61361,1.61351,1.6134,1.61324,1.61302,1.61268,1.61224,1.61181,1.61146,1.6112,1.61124,1.61163,1.61223,1.61286,1.61337,1.61362,1.61363,1.61353,1.61347,1.61337,1.61324,1.61311,1.61303,1.61294,1.61279,1.61265,1.61247,1.61228,1.6121,1.61197,1.61188,1.61182,1.61178,1.61176,1.61178,1.61181,1.61185,1.61183,1.61175,1.61159,1.61141,1.61126,1.61119,1.61118,1.61116,1.61115,1.61115,1.61114,1.6111,1.61102,1.61093,1.61088,1.61089,1.61094,1.61103,1.61116,1.61131,1.6114,1.61145,1.61146,1.61146,1.61146,1.61155,1.61172,1.61191,1.61206,1.61211,1.61209,1.61204,1.61201,1.61198,1.61197,1.61194,1.61196,1.61202,1.61214,1.61219,1.61212,1.61197,1.61184,1.61171,1.61161,1.61154,1.61155,1.61164,1.61183,1.61202,1.61216,1.6123,1.61239,1.61242,1.61241,1.61236,1.61229,1.61214,1.61199,1.61187,1.61183,1.61186,1.61195,1.61203,1.61204,1.61199,1.61186,1.61172,1.61167
4,1,124,0.891972,0.891976,0.891976,0.891963,0.89195,0.891947,0.891939,0.891938,0.891959,0.891966,0.891958,0.891937,0.89194,0.891956,0.891938,0.891941,0.891959,0.891934,0.89191,0.891908,0.89192,0.891928,0.891924,0.89191,0.891917,0.891918,0.891914,0.891912,0.891923,0.891934,0.891925,0.89193,0.89196,0.891958,0.891944,0.89196,0.891982,0.891984,0.891987,0.891994,0.891996,0.891999,0.892006,0.892006,0.891996,0.891991,0.891998,0.892006,0.892021,0.892024,0.892034,0.892048,0.892054,0.892067,0.892073,0.892085,0.892115,0.89213,0.892123,0.892118,0.892128,0.892134,0.892132,0.892147,0.892165,0.892177,0.892168,0.89217,0.892175,0.892177,0.892174,0.892176,0.892173,0.892153,0.89215,0.892165,0.892185,0.892189,0.892186,0.892197,0.892213,0.892216,0.892218,0.892225,0.892261,0.892281,0.892271,0.892243,0.892294,0.892304,0.892305,0.892329,0.892336,0.892345,0.892338,0.89234,0.892352,0.892374,0.892393,0.892399,0.892391,0.892388,0.892397,0.892419,0.892444,0.89246,0.892467,0.892478,0.892505,0.89252,0.892555,0.892617,0.892582,0.892477,0.89255,0.892611,0.892564,0.892547,0.89256,0.892598,0.892618,0.892606,0.892601,0.892626,0.892643,0.892653,0.892666,0.892668,0.892633,0.892617,0.892626,0.892629,0.89263,0.892632,0.892635,0.892638,0.892625,0.892601,0.89259,0.892589,0.89259,0.892571,0.892556,0.892545,0.892558,0.892576,0.892554,0.892536,0.892548,0.89255,0.892539,0.892538,0.892533,0.892513,0.892486,0.892508,0.89254,0.892529,0.892494,0.892483,0.892516,0.892515,0.892501,0.892508,0.892536,0.892563,0.892582,0.892587,0.8926,0.892613,0.892612,0.892623,0.89265,0.892651,0.892635,0.892624,0.892625,0.892633,0.89264,0.892664
4,1,125,0.696589,0.696648,0.696679,0.696704,0.696681,0.69663,0.696559,0.696535,0.696506,0.696498,0.696483,0.696426,0.696385,0.6964,0.696468,0.696535,0.696631,0.696686,0.696635,0.696605,0.696606,0.696595,0.69663,0.696611,0.696595,0.696621,0.696657,0.696691,0.696732,0.696762,0.696781,0.696825,0.696844,0.696787,0.696702,0.696731,0.696813,0.69689,0.69695,0.696993,0.697039,0.697073,0.697057,0.697028,0.697035,0.696994,0.696948,0.696854,0.696733,0.696573,0.696433,0.696402,0.696464,0.696486,0.696519,0.696599,0.696733,0.696888,0.697037,0.697151,0.69722,0.697248,0.697232,0.697199,0.697156,0.697101,0.697027,0.696932,0.696852,0.696914,0.696927,0.696908,0.696899,0.696896,0.696918,0.696962,0.696997,0.697032,0.697014,0.696968,0.696932,0.69695,0.696974,0.696944,0.696898,0.696963,0.697043,0.697094,0.697161,0.697229,0.697295,0.697394,0.697439,0.697397,0.697368,0.697341,0.697345,0.69734,0.697301,0.697296,0.697372,0.697451,0.697482,0.697445,0.697409,0.697439,0.697551,0.697643,0.697626,0.697573,0.697536,0.697536,0.697561,0.69757,0.697562,0.697561,0.697549,0.697536,0.697535,0.697502,0.69744,0.697417,0.697408,0.697374,0.697352,0.697365,0.697369,0.697391,0.697389,0.69734,0.697342,0.697376,0.697402,0.697511,0.697591,0.697591,0.697586,0.697601,0.697654,0.69774,0.697826,0.697847,0.697812,0.697756,0.697685,0.697643,0.697641,0.697591,0.697484,0.697367,0.697288,0.697259,0.697253,0.697216,0.697176,0.697153,0.697174,0.697267,0.697347,0.697285,0.6973,0.697347,0.697376,0.697361,0.697291,0.697241,0.697224,0.697243,0.697267,0.69726,0.697196,0.697141,0.697135,0.697168,0.697174,0.697134,0.697069,0.696964,0.696856,0.696821
