Mouvement,Gender,Index,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc
4,0,130,0.461343,0.460974,0.46081,0.460855,0.461172,0.461104,0.460998,0.461185,0.461058,0.460964,0.460839,0.460988,0.461081,0.460966,0.461187,0.461318,0.461769,0.46172,0.461508,0.461414,0.461631,0.461629,0.461374,0.460985,0.460928,0.46095,0.460961,0.460861,0.460573,0.460526,0.460361,0.460553,0.460565,0.460907,0.46173,0.461981,0.461753,0.461635,0.461459,0.461361,0.461165,0.46101,0.460827,0.46065,0.46071,0.460696,0.460884,0.460969,0.461264,0.461363,0.461534,0.461533,0.461373,0.461073,0.460989,0.461153,0.460863,0.460921,0.461034,0.460959,0.460977,0.460912,0.460878,0.460894,0.461124,0.461007,0.461035,0.460911,0.460881,0.460526,0.460911,0.460975,0.461211,0.461335,0.461678,0.461994,0.462219,0.463128,0.46301,0.462457,0.46238,0.46226,0.461847,0.46192,0.461674,0.461059,0.460715,0.460817,0.460896,0.461271,0.462203,0.463262,0.463893,0.463584,0.463546,0.463329,0.463228,0.463231,0.462878,0.462542,0.462159,0.461981,0.461273,0.460429,0.460548,0.460441,0.460342,0.460597,0.461087,0.461755,0.461939,0.461813,0.461556,0.461392,0.46155,0.461476,0.461186,0.460828,0.460345,0.459817,0.459711,0.460538,0.461301,0.461439,0.461733,0.462115,0.462057,0.461864,0.461784,0.461682,0.461322,0.461303,0.461241,0.461245,0.46101,0.460497,0.459504,0.458133,0.456962,0.456468,0.456491,0.456565,0.456505,0.456561,0.456357,0.455971,0.455383,0.454871,0.45506,0.455866,0.457745,0.459521,0.460671,0.461936,0.464052,0.464662,0.464045,0.463759,0.463472,0.463818,0.466193,0.4714,0.480297,0.482892,0.485862,0.502809,0.500842,0.487526,0.480668,0.467919,0.460437,0.458958,0.449583,0.441867,0.440872,0.441717,0.444371,0.443854,0.446212,0.443579
4,0,131,0.610205,0.609399,0.609425,0.609419,0.609131,0.608658,0.608364,0.608338,0.608691,0.609088,0.609567,0.609792,0.609734,0.609871,0.609895,0.610382,0.610454,0.610524,0.610446,0.610348,0.610366,0.610698,0.611159,0.61154,0.611563,0.611389,0.611209,0.611294,0.611503,0.611766,0.611956,0.612021,0.611931,0.61214,0.612301,0.612465,0.612865,0.613205,0.613282,0.613167,0.613481,0.613334,0.612676,0.612672,0.612464,0.611801,0.61156,0.612005,0.611735,0.611834,0.610588,0.611454,0.61369,0.615033,0.614612,0.613404,0.613773,0.613991,0.614133,0.615377,0.615347,0.615984,0.616214,0.616346,0.616296,0.616115,0.616007,0.616269,0.61778,0.618722,0.619429,0.618432,0.615552,0.613849,0.612447,0.611611,0.610817,0.610174,0.609757,0.609342,0.608676,0.6083,0.608177,0.60825,0.60819,0.607923,0.607918,0.607714,0.607107,0.606378,0.605205,0.604478,0.603993,0.603619,0.602182,0.600941,0.599945,0.599093,0.597725,0.596941,0.59545,0.593499,0.591918,0.59114,0.590627,0.590807,0.590408,0.589426,0.588241,0.587322,0.587312,0.587177,0.586966,0.586688,0.58625,0.586134,0.585774,0.585087,0.584918,0.584773,0.584915,0.584914,0.58511,0.585117,0.585125,0.585499,0.585799,0.586128,0.586401,0.586532,0.586432,0.586441,0.586542,0.586534,0.586714,0.586715,0.586802,0.586813,0.586736,0.586656,0.586481,0.586295,0.586247,0.586326,0.586025,0.585914,0.585685,0.585307,0.584729,0.584489,0.58408,0.583672,0.583336,0.583028,0.582624,0.582306,0.582004,0.581717,0.581441,0.581119,0.580909,0.580614,0.580474,0.580214,0.580148,0.580046,0.579809,0.579648,0.579428,0.579285,0.579086,0.578916,0.578732,0.578603,0.578331,0.578208,0.578122,0.578009,0.577882,0.577924
4,1,132,0.0515552,0.0523637,0.0519324,0.051668,0.0521255,0.0520623,0.0521386,0.0520676,0.0521021,0.0519762,0.0524171,0.0517144,0.0522165,0.0518407,0.0516923,0.0518473,0.0523008,0.0517595,0.0520217,0.0523521,0.0522638,0.0527013,0.0517972,0.0517191,0.0524377,0.0529948,0.0528886,0.0514511,0.0518247,0.0515123,0.052135,0.0524467,0.0526391,0.052308,0.0520347,0.0519484,0.0518451,0.0522532,0.0530049,0.0526269,0.0526247,0.0526569,0.0527914,0.0529859,0.0522813,0.0527595,0.0530565,0.0528089,0.0525685,0.0524451,0.0521741,0.0533499,0.0529959,0.0524971,0.0522509,0.0523511,0.0523967,0.0524101,0.0529642,0.0532654,0.053344,0.0520867,0.0530483,0.0533881,0.0519611,0.0521358,0.0526621,0.0529061,0.0531924,0.052904,0.0533758,0.0523797,0.0522418,0.0518815,0.0519857,0.0524602,0.0526201,0.0527365,0.0531061,0.0547705,0.0570831,0.0572948,0.0526562,0.0558028,0.059706,0.0585539,0.0568024,0.0615378,0.0666795,0.0660069,0.0644723,0.0618473,0.0598512,0.0551858,0.0510962,0.0569091,0.0606161,0.0553846,0.0509014,0.0540098,0.0573026,0.0570615,0.0544794,0.0528466,0.0535236,0.0532814,0.052874,0.0532682,0.0526705,0.0512272,0.0512924,0.0511461,0.0507845,0.0508689,0.0510357,0.0515124,0.0520779,0.0517963,0.0516873,0.0513944,0.0509098,0.0516112,0.0518607,0.0520006,0.0519047,0.051454,0.0511169,0.0515607,0.0515425,0.0515521,0.0513445,0.0508552,0.0510211,0.0512425,0.0512513,0.0508963,0.0510403,0.0503911,0.0504824,0.0506336,0.051394,0.0504373,0.0502825,0.0504837,0.0504085,0.0512033,0.0515694,0.0510385,0.0509222,0.0512425,0.0505797,0.0509506,0.051206,0.0515495,0.0508979,0.0506197,0.0508858,0.0507974,0.051656,0.0515184,0.0514138,0.0515743,0.0508234,0.0512897,0.0511557,0.0514405,0.0510409,0.0512395,0.0515182,0.0513191,0.0515047,0.0512274,0.0514111,0.0512022,0.0515818,0.0513624,0.051685,0.0514267,0.0517109,0.0523553
4,1,133,0.242648,0.242871,0.242943,0.243066,0.243051,0.243143,0.24322,0.243381,0.243613,0.243684,0.243824,0.243849,0.243848,0.243751,0.24377,0.243777,0.243807,0.243862,0.243886,0.243985,0.24409,0.244235,0.244318,0.244364,0.244387,0.244427,0.244438,0.244443,0.244448,0.244495,0.244438,0.244397,0.244482,0.244477,0.244432,0.244353,0.244277,0.244252,0.244213,0.244304,0.244147,0.244058,0.243912,0.243848,0.243731,0.243633,0.243611,0.243614,0.243545,0.24351,0.243512,0.243536,0.243493,0.243435,0.243387,0.243291,0.243179,0.24318,0.24305,0.24306,0.243045,0.242976,0.242977,0.242896,0.24291,0.242887,0.242896,0.242892,0.242891,0.242891,0.242991,0.242996,0.242873,0.242889,0.242832,0.242775,0.242823,0.242861,0.242853,0.242772,0.242786,0.242773,0.242753,0.242771,0.242791,0.242751,0.242763,0.242768,0.242807,0.242846,0.242828,0.242793,0.242902,0.242916,0.242831,0.242804,0.242843,0.242865,0.24288,0.242848,0.242965,0.24308,0.243063,0.243059,0.243012,0.242951,0.242858,0.242854,0.242861,0.243059,0.24328,0.243328,0.243308,0.243363,0.243395,0.243503,0.243656,0.243608,0.243642,0.243695,0.243714,0.2437,0.243795,0.243862,0.243873,0.244009,0.243973,0.244013,0.243966,0.244013,0.244172,0.244264,0.244384,0.244364,0.244404,0.244389,0.244484,0.244482,0.2445,0.244424,0.244394,0.244414,0.244468,0.244474,0.244465,0.24452,0.244401,0.24431,0.244254,0.244244,0.244175,0.244139,0.244207,0.244153,0.244059,0.244032,0.243939,0.243927,0.243851,0.24381,0.243777,0.243736,0.243719,0.2437,0.243715,0.243726,0.243693,0.243639,0.243622,0.243446,0.243377,0.243369,0.243354,0.243353,0.243355,0.243333,0.243264,0.24318,0.243218,0.243108
4,1,134,0.0729541,0.0722639,0.0716926,0.0715998,0.0728269,0.0731028,0.0723787,0.0726534,0.0730858,0.072529,0.0725653,0.0732648,0.0744961,0.0742086,0.0724374,0.0717132,0.0718891,0.0724087,0.0739759,0.0727766,0.0728556,0.0722795,0.0733259,0.0737705,0.0729859,0.0714631,0.0727523,0.0722685,0.0721309,0.0714862,0.071178,0.0710846,0.0713247,0.0714043,0.0715241,0.0713815,0.0715452,0.0721554,0.0720182,0.0708718,0.0711123,0.0704167,0.0700983,0.070938,0.0713334,0.0720552,0.0728508,0.0709878,0.0707652,0.0703001,0.0706303,0.0705736,0.0701642,0.0707206,0.0707197,0.0701518,0.070067,0.0701701,0.0699268,0.0689488,0.0706524,0.0762649,0.0769905,0.0851137,0.0826482,0.0779386,0.0695649,0.0673435,0.0684515,0.0688433,0.0689322,0.0689673,0.0691539,0.0725082,0.0749934,0.0725395,0.0713871,0.0734987,0.0765291,0.07931,0.0770012,0.0751285,0.0746332,0.0720765,0.0733149,0.0757312,0.0788891,0.0775721,0.0742157,0.0782375,0.0812233,0.0861264,0.0979768,0.0922754,0.0834438,0.075953,0.0808982,0.0973049,0.0982765,0.0872425,0.0761061,0.0726202,0.077798,0.0795514,0.0835129,0.0803703,0.0797441,0.0786722,0.0734063,0.0699573,0.0744318,0.08308,0.0821009,0.0789065,0.0760935,0.0725601,0.0709933,0.0726541,0.072594,0.0719833,0.0722957,0.0707579,0.0703692,0.0696963,0.071193,0.0727142,0.0722056,0.0719372,0.0717208,0.0719935,0.072432,0.0725254,0.0730349,0.0721131,0.0702041,0.0700263,0.0710542,0.0713341,0.0716512,0.0712821,0.0712561,0.0712356,0.0712247,0.0716618,0.0700241,0.072574,0.0750298,0.0779789,0.0787037,0.0772519,0.0821901,0.0813157,0.0721923,0.0734799,0.0747518,0.0725816,0.0712825,0.0718078,0.0734926,0.0711708,0.0713621,0.0715975,0.0838558,0.0821216,0.0744383,0.0724224,0.070565,0.070168,0.0684072,0.0707531,0.0736919,0.0778612,0.0811462,0.0847081,0.0857301,0.0846164,0.0802667,0.0784937,0.0744441,0.0719896
4,1,135,0.0137188,0.0129426,0.0173909,0.0238982,0.0225124,0.0292694,0.0409335,0.052847,0.0472214,0.0423251,0.0452737,0.0376624,0.0317701,0.0283212,0.0263263,0.0219561,0.0283221,0.0408451,0.0553592,0.091745,0.13761,0.113962,0.126962,0.0866337,0.0757832,0.0305725,0.0301229,0.0481632,0.0336398,0.0473125,0.0224103,0.025911,0.0269524,0.0142181,0.0128283,0.0178479,0.0226229,0.0165897,0.0102055,0.0116394,0.0126378,0.0118128,0.0112473,0.0114881,0.0104969,0.0100311,0.0111205,0.0115747,0.0116215,0.0102678,0.0097009,0.00969849,0.0102104,0.0103617,0.00983064,0.00958686,0.0097805,0.00996852,0.00892675,0.00932398,0.0110456,0.0138179,0.01683,0.0162026,0.017729,0.0238844,0.039349,0.0426264,0.0282761,0.022563,0.0180995,0.0189317,0.0255274,0.0385939,0.0473109,0.0632308,0.0377052,0.0303069,0.0192931,0.0232772,0.026246,0.0137102,0.0178935,0.0110638,0.0106802,0.0111162,0.0105047,0.00956345,0.0113306,0.0122984,0.0100342,0.00947541,0.00956053,0.00906802,0.00872713,0.00799547,0.00930246,0.0100093,0.00921948,0.00887324,0.00891654,0.00877011,0.00915941,0.00908041,0.0121579,0.0105826,0.00921,0.00968218,0.00857672,0.00818286,0.00901816,0.00907259,0.00813144,0.00811914,0.00873765,0.00895122,0.00922826,0.00911599,0.00855693,0.0102891,0.0159164,0.0184826,0.0183924,0.0180453,0.0176995,0.0149199,0.0120846,0.0118127,0.0132607,0.0158236,0.0140574,0.0135526,0.0127325,0.0111683,0.0103517,0.00996145,0.010517,0.0111997,0.0112077,0.0121661,0.0118211,0.012299,0.0128329,0.0107249,0.0103461,0.0103048,0.00996556,0.0101124,0.00989443,0.00996078,0.0100269,0.00973117,0.00983046,0.00985212,0.00985692,0.00958075,0.0095429,0.00999801,0.0106903,0.01056,0.0107991,0.0104867,0.0100349,0.00948974,0.00980309,0.0106602,0.0119669,0.00985788,0.0104809,0.0107505,0.0111553,0.0110976,0.0142712,0.0158845,0.0155754,0.0135985,0.0113136,0.0125132,0.0127203,0.0168211
4,0,136,0.0581741,0.0582911,0.0581562,0.0584033,0.0583964,0.0585579,0.0583585,0.0587291,0.0586384,0.0591711,0.059851,0.0597474,0.0603116,0.0597133,0.0592626,0.0589207,0.0588114,0.0588823,0.0585201,0.0587096,0.0584554,0.0584646,0.0583651,0.0581331,0.058173,0.0579372,0.0580928,0.0581427,0.0580668,0.0579796,0.058093,0.0580046,0.0580711,0.0580356,0.0579967,0.0579939,0.0581242,0.0583108,0.058439,0.0583514,0.0583213,0.0582545,0.0581985,0.0580869,0.0581119,0.0581703,0.0579362,0.0578879,0.0577783,0.0580632,0.0579847,0.0579107,0.0580202,0.0581615,0.0579192,0.0579551,0.0579584,0.0580084,0.0578822,0.0579509,0.0578227,0.0578042,0.0579519,0.0578183,0.0579554,0.0579495,0.0579514,0.0579311,0.0578267,0.058036,0.0577974,0.0579999,0.0577934,0.0579031,0.0579802,0.0581778,0.0581778,0.0581333,0.0580847,0.0579777,0.057918,0.05795,0.0579601,0.0581082,0.0578753,0.0576735,0.0576772,0.0575227,0.0579823,0.057967,0.0576779,0.0577696,0.0578947,0.0578555,0.0580761,0.0577033,0.0577233,0.0577454,0.0575937,0.0577684,0.0577052,0.0571475,0.0572233,0.0572839,0.0570883,0.0573616,0.0575253,0.0575206,0.0575803,0.0575638,0.0579521,0.0579399,0.0575743,0.0571822,0.0573037,0.0575966,0.0575696,0.0572209,0.057147,0.0573722,0.0577546,0.057898,0.0581355,0.058114,0.0581173,0.0574602,0.0573918,0.0577119,0.0578052,0.0576994,0.0579361,0.0578939,0.0580104,0.0582672,0.0580914,0.0582097,0.0582917,0.0584379,0.0582904,0.0581418,0.0582655,0.0581442,0.0582804,0.0581889,0.0582534,0.0584494,0.0585115,0.0585879,0.0587825,0.0585658,0.0583545,0.0582878,0.05793,0.0579212,0.0579516,0.0581677,0.058417,0.0584364,0.0579299,0.0577964,0.0577676,0.0576624,0.0579608,0.0576556,0.057545,0.0576055,0.0578711,0.0577472,0.0576836,0.05759,0.0573945,0.0575725,0.0575164,0.0576107,0.0575741,0.0574055,0.0572906,0.0573079,0.057283,0.0574336
4,0,137,0.371436,0.37082,0.370787,0.370917,0.371034,0.371073,0.371438,0.371812,0.371943,0.372462,0.372968,0.373199,0.373444,0.373353,0.373154,0.373147,0.37312,0.373069,0.37307,0.373055,0.372935,0.373002,0.373204,0.373283,0.37324,0.373304,0.3734,0.373573,0.37404,0.37422,0.374354,0.374501,0.374207,0.374181,0.374246,0.374335,0.374207,0.374051,0.374016,0.374112,0.374424,0.374559,0.374833,0.375143,0.375323,0.375894,0.376138,0.376244,0.376327,0.376175,0.37603,0.375925,0.375637,0.375379,0.374897,0.374896,0.375348,0.375523,0.375708,0.3756,0.375466,0.37532,0.375278,0.375203,0.375261,0.375253,0.374966,0.375069,0.375319,0.375722,0.375477,0.37533,0.375657,0.376072,0.376094,0.376378,0.376647,0.376414,0.376107,0.375942,0.376008,0.376018,0.375883,0.375728,0.375514,0.375386,0.375166,0.374891,0.374764,0.374701,0.374527,0.374475,0.374414,0.374422,0.374638,0.374735,0.374931,0.375049,0.375169,0.375278,0.375506,0.375523,0.375353,0.37521,0.375353,0.375797,0.375699,0.375496,0.375653,0.37606,0.376872,0.3764,0.376323,0.376295,0.376315,0.376324,0.376092,0.375999,0.376054,0.375908,0.375822,0.375536,0.375554,0.375614,0.375683,0.375679,0.375758,0.375903,0.375919,0.375817,0.375635,0.375437,0.375425,0.375458,0.375527,0.37542,0.375451,0.375378,0.375345,0.37531,0.375265,0.375226,0.374949,0.374768,0.374339,0.374324,0.374329,0.374501,0.374557,0.374478,0.374476,0.374537,0.374591,0.374501,0.374359,0.374127,0.373879,0.373698,0.373818,0.373756,0.373524,0.373263,0.373002,0.372998,0.373016,0.37297,0.372901,0.372974,0.372893,0.372754,0.37262,0.372506,0.372511,0.372558,0.372601,0.372678,0.372682,0.372737,0.372947,0.373316
4,0,138,0.450371,0.450619,0.450564,0.450708,0.450841,0.450915,0.45097,0.45101,0.451064,0.45104,0.4511,0.45124,0.451331,0.451458,0.451542,0.451645,0.451764,0.451889,0.452061,0.452073,0.452171,0.452253,0.452339,0.452496,0.452668,0.452751,0.452927,0.453209,0.453399,0.45319,0.453287,0.453417,0.453515,0.45358,0.453729,0.453793,0.453847,0.453981,0.454101,0.454287,0.454386,0.454567,0.454724,0.454903,0.454981,0.455123,0.455218,0.45548,0.455738,0.455939,0.456189,0.456341,0.456421,0.45667,0.457136,0.457181,0.457316,0.457422,0.457476,0.457531,0.457586,0.457622,0.457584,0.457525,0.457517,0.457594,0.457548,0.45749,0.457373,0.457276,0.457176,0.456974,0.456861,0.456732,0.456647,0.456562,0.456448,0.456473,0.456374,0.456322,0.45637,0.456338,0.456311,0.45629,0.456322,0.456303,0.456221,0.456138,0.455859,0.455574,0.455423,0.455363,0.4553,0.455309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,139,0.342063,0.341884,0.341552,0.340927,0.340512,0.339969,0.33988,0.340002,0.340349,0.340232,0.340545,0.34015,0.339899,0.340124,0.340183,0.339906,0.340074,0.339942,0.339796,0.339743,0.339537,0.339396,0.339604,0.340215,0.340538,0.340775,0.340501,0.340978,0.342191,0.342347,0.342145,0.34118,0.341003,0.341452,0.34239,0.342176,0.342249,0.342079,0.341346,0.341113,0.340737,0.340154,0.340119,0.340193,0.340312,0.340195,0.340077,0.33991,0.339986,0.340117,0.340191,0.340245,0.340356,0.340101,0.340371,0.340358,0.340454,0.340565,0.341017,0.341606,0.341651,0.341381,0.341027,0.341248,0.341697,0.342471,0.341688,0.341157,0.34102,0.340918,0.340555,0.340427,0.340269,0.340267,0.340319,0.340243,0.34003,0.33991,0.339798,0.339751,0.33976,0.339923,0.340231,0.340362,0.340652,0.34095,0.341174,0.341287,0.341305,0.341509,0.34155,0.341426,0.340988,0.340531,0.33995,0.339642,0.33947,0.339323,0.339336,0.339598,0.340128,0.34035,0.340797,0.340784,0.340984,0.340968,0.34093,0.340883,0.340905,0.340836,0.340698,0.340656,0.340729,0.340823,0.34088,0.341015,0.340968,0.341008,0.340935,0.340881,0.340793,0.340681,0.34045,0.340242,0.340167,0.340131,0.33998,0.339742,0.339698,0.339479,0.339317,0.339227,0.339051,0.33902,0.338934,0.338844,0.339009,0.33928,0.339615,0.33975,0.339797,0.339999,0.339895,0.33987,0.339704,0.339664,0.339537,0.339458,0.339418,0.339392,0.33928,0.339357,0.339287,0.339392,0.339407,0.339422,0.339394,0.33945,0.33947,0.339546,0.339809,0.340173,0.340384,0.340687,0.340554,0.340763,0.341418,0.341911,0.345151,0.352163,0.375413,0.400604,0.395249,0.408896,0.405742,0.395962,0.370469,0.348091,0.337146,0.329122
4,0,140,0.332292,0.332733,0.333574,0.333399,0.333382,0.33272,0.332863,0.332785,0.332827,0.333012,0.333634,0.334215,0.334402,0.333462,0.333554,0.334557,0.334486,0.334156,0.333827,0.333632,0.333578,0.33352,0.334737,0.335224,0.335234,0.334511,0.334425,0.334388,0.335036,0.335031,0.335031,0.335749,0.335613,0.335301,0.335871,0.334857,0.336122,0.335772,0.336097,0.336274,0.335929,0.336028,0.33633,0.33645,0.336783,0.33671,0.336984,0.336924,0.337135,0.337814,0.336952,0.336099,0.33613,0.337237,0.336688,0.337604,0.3376,0.337504,0.338109,0.338013,0.336962,0.336479,0.336702,0.337687,0.337721,0.338535,0.337954,0.338203,0.338613,0.337638,0.337084,0.337382,0.338434,0.338948,0.338488,0.338582,0.337833,0.338404,0.337995,0.338297,0.338357,0.337905,0.338338,0.338827,0.337716,0.339594,0.339257,0.339076,0.338038,0.33824,0.338468,0.338462,0.339293,0.33885,0.339506,0.339244,0.339207,0.338846,0.338457,0.339179,0.339556,0.339345,0.338914,0.339796,0.339625,0.339131,0.339931,0.339471,0.339577,0.339615,0.339549,0.33979,0.339959,0.339756,0.341855,0.339428,0.339709,0.340796,0.340484,0.340187,0.339345,0.340479,0.340829,0.341629,0.340736,0.341177,0.340668,0.341147,0.341355,0.341704,0.341953,0.342241,0.34222,0.340155,0.340895,0.341323,0.341796,0.342188,0.342384,0.342053,0.342845,0.343436,0.344565,0.34522,0.345826,0.344449,0.343045,0.341227,0.340046,0.341118,0.341335,0.341887,0.34418,0.346611,0.349378,0.348844,0.348936,0.344824,0.342318,0.341736,0.340234,0.342311,0.343549,0.344851,0.345175,0.346568,0.348427,0.347975,0.346544,0.343789,0.344485,0.343515,0.343883,0.343766,0.344565,0.345244,0.346036,0.346686,0.346819,0.34721
4,1,141,0.119268,0.118132,0.120108,0.118279,0.118643,0.118688,0.117573,0.117133,0.118205,0.117571,0.11704,0.117014,0.117215,0.118419,0.11996,0.120341,0.121866,0.118918,0.116288,0.116869,0.117731,0.116854,0.115885,0.115991,0.117116,0.118829,0.120056,0.11859,0.11573,0.115729,0.116085,0.116951,0.116782,0.116462,0.116195,0.116139,0.11625,0.116322,0.116571,0.11669,0.116301,0.116072,0.116592,0.116873,0.117499,0.117482,0.116308,0.116108,0.116078,0.116,0.116451,0.116897,0.116543,0.116258,0.116129,0.116133,0.116059,0.115914,0.116173,0.117409,0.117565,0.116588,0.116499,0.116326,0.116619,0.116782,0.116484,0.11648,0.116411,0.116453,0.116159,0.115882,0.11591,0.116321,0.116496,0.116003,0.115294,0.115539,0.116586,0.11562,0.11476,0.116055,0.116619,0.116626,0.11682,0.117413,0.11688,0.116936,0.117371,0.116587,0.116186,0.116074,0.11641,0.116715,0.117604,0.117484,0.116988,0.116727,0.116671,0.116718,0.11726,0.117495,0.117063,0.11729,0.117564,0.117965,0.117855,0.11803,0.117947,0.117931,0.118025,0.117863,0.117998,0.1178,0.117719,0.117631,0.117666,0.117618,0.117926,0.117801,0.117848,0.118022,0.118016,0.117994,0.118021,0.118344,0.118043,0.117892,0.117966,0.117992,0.117519,0.117572,0.117429,0.117615,0.117762,0.117735,0.117443,0.117467,0.117662,0.117576,0.117875,0.11736,0.117437,0.118731,0.119845,0.121108,0.120689,0.118453,0.117159,0.117047,0.117934,0.120754,0.123357,0.122862,0.118432,0.117409,0.122081,0.126544,0.12438,0.11947,0.116444,0.116838,0.119488,0.121675,0.120422,0.11877,0.117032,0.116329,0.116512,0.116316,0.116348,0.117312,0.118189,0.118114,0.117276,0.11626,0.116542,0.116663,0.116729,0.116868
4,0,142,0.0203203,0.0169138,0.016915,0.015283,0.0203799,0.0274479,0.0282419,0.0286055,0.0273935,0.0262192,0.0257992,0.0247122,0.0220943,0.0215071,0.0202222,0.021027,0.0194835,0.0207525,0.0225733,0.0232319,0.0228494,0.0212908,0.0201556,0.0239082,0.0215355,0.0223316,0.0237209,0.0239297,0.0254285,0.0228829,0.0260884,0.0265715,0.0277674,0.0286147,0.0303041,0.0338936,0.0321316,0.0332312,0.0308171,0.0303656,0.0327897,0.030232,0.0252351,0.0215027,0.0221789,0.0293167,0.032865,0.0454621,0.0413519,0.0335718,0.0235931,0.0199577,0.0191761,0.0197461,0.0201047,0.0314506,0.0354652,0.0352598,0.034726,0.0293453,0.0333661,0.0347855,0.0339417,0.0313413,0.0308963,0.0295084,0.0248925,0.0210764,0.0243657,0.0261929,0.0230528,0.0224331,0.0257986,0.02729,0.0320427,0.0329921,0.0346585,0.0357058,0.0414831,0.045017,0.0472211,0.0458638,0.041049,0.0388959,0.0327918,0.0301417,0.0234643,0.0211047,0.026132,0.0433031,0.0484265,0.0421589,0.0450682,0.0571896,0.0454641,0.0460341,0.037827,0.0118136,0.0292018,0.0265365,0.024503,0.0301416,0.0312108,0.0238539,0.0152846,0.0206676,0.027045,0.024053,0.0202792,0.0222099,0.0234723,0.0226874,0.0236844,0.0241181,0.0207722,0.020878,0.0200263,0.0168679,0.0190469,0.0200019,0.0198916,0.0238709,0.0263622,0.0276058,0.0258271,0.0210662,0.0231983,0.0214697,0.0239969,0.0250077,0.0283361,0.0299354,0.033323,0.0364455,0.0366327,0.0385375,0.0358383,0.0309368,0.0350058,0.0381131,0.0372453,0.0384338,0.0352484,0.0293665,0.0280711,0.0296128,0.0258177,0.0243958,0.0242084,0.04386,0.0505997,0.0334198,0.0290673,0.035889,0.0485085,0.0440999,0.0348613,0.0325047,0.0362414,0.0342948,0.0379985,0.0406151,0.0287789,0.0199651,0.0160484,0.0176358,0.0171524,0.0157829,0.0163968,0.0177004,0.0239102,0.0237321,0.0330414,0.0280859,0.029184,0.0275814,0.0287953,0.0292465,0.0296545,0.032103
