Mouvement,Gender,Index,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc
2,0,106,1.64194,1.58712,1.76145,4.57924,1.58818,1.58145,1.74874,2.00859,2.59219,2.94711,2.99508,2.68855,2.39942,2.36685,1.79968,1.43352,1.40772,1.6395,1.71124,1.92791,2.63648,2.66502,2.49754,2.35124,2.30759,2.02903,1.83464,1.55823,1.14427,1.7713,2.39479,1.82428,1.51535,1.69097,1.7216,1.50789,2.40173,3.74505,1.67098,1.69857,1.82881,1.88426,2.71919,3.1582,3.21017,2.73719,2.39238,2.05886,1.5365,1.41066,1.48251,1.62024,1.65806,1.95492,3.01339,2.87552,2.50674,2.36614,2.21736,2.20205,2.1568,1.57381,1.34031,2.0103,2.02953,1.48699,1.56252,1.7875,1.72297,2.23985,3.51899,1.83044,1.34398,2.26967,2.43148,2.42198,2.93129,3.0833,2.84207,2.52523,2.33094,1.67043,1.2636,1.49977,1.64274,1.7618,1.64352,2.54978,2.58252,2.91655,2.02571,2.15401,1.77718,1.86441,1.52982,0.998306,1.87666,2.46623,1.6688,1.71534,1.78097,1.65784,1.43273,3.46999,3.08622,2.00326,1.92553,2.23215,2.12231,2.98031,3.19571,2.83498,2.37004,2.31797,1.81398,1.42105,1.31493,1.6033,1.69066,1.762,2.70547,2.14194,2.72968,2.49609,2.39888,2.07216,2.05811,1.7393,1.08749,1.7178,2.26572,1.87671,1.60645,1.61619,1.58407,1.62954,3.36435,3.2455,1.93102,1.92735,2.51849,2.65564,3.16207,3.28649,3.01676,2.68133,2.61163,1.81305,1.33152,1.41193,1.58639,1.73328,1.83345,2.62373,2.50401,3.08168,3.16117,2.62368,2.36359,2.29229,1.83443,1.21466,1.92194,2.26913,1.93754,1.72705,1.73863,1.73402,1.82732,3.09502,4.29551,1.8932,1.77524,2.21097,2.28078,3.00224,3.31198,3.1677,2.64658,2.37667
2,0,107,2.21844,1.42066,1.4971,1.88813,1.80444,1.37645,1.17123,1.66915,2.07307,2.69047,3.36254,3.17367,2.97341,2.48627,1.71518,1.58813,1.96175,2.32928,2.1962,2.18404,2.22044,2.40203,2.50968,2.68628,2.88822,3.77222,3.11348,2.22295,1.69933,2.34435,2.87191,3.97747,4.76123,4.65582,3.80467,2.35129,1.42579,1.59513,1.49952,1.58183,1.91259,1.42067,1.15388,0.964218,1.10242,1.36649,2.82343,3.14249,2.57497,2.16716,2.47412,2.20587,1.99935,1.74597,2.15504,2.23578,1.92141,1.93114,2.80574,2.98527,2.44963,1.96618,4.28054,4.10622,2.22731,1.21902,2.60498,3.53161,3.26804,2.64788,2.75238,3.02544,2.25761,1.57812,2.07557,2.73759,1.77315,1.51573,1.81847,1.74188,1.68579,2.04498,2.17835,3.27346,3.82633,2.90389,1.43481,1.53634,1.65502,1.30528,1.92909,2.10147,2.17121,1.91852,1.82249,2.53664,2.915,2.63692,2.50916,4.11925,4.13813,3.28184,1.41973,2.31644,3.61992,3.43965,3.17421,3.20812,2.98866,2.2174,2.3609,2.4699,1.70534,1.4143,1.8631,1.83441,1.53523,1.67659,2.04678,2.24609,3.2266,3.79991,3.72499,1.95516,1.32361,1.15697,1.37983,2.02857,1.89111,1.7055,1.65589,2.01101,2.58175,2.8385,2.32154,1.94138,3.45717,4.01083,3.48611,1.49272,2.1268,2.94642,3.54586,3.33875,3.58156,3.46904,3.2455,2.64116,2.59996,2.38497,1.6828,1.55025,1.73428,1.67567,1.55108,1.90649,2.08763,2.47404,3.4719,3.40048,3.69113,1.73101,1.16662,1.15559,1.72138,2.41052,2.26485,1.73355,1.47708,1.65589,2.60301,3.04103,2.7282,2.79466,3.70126,3.0252,2.09583,1.51057,2.29082,3.2172
2,1,108,2.96389,2.82481,2.2956,1.22418,1.0574,1.33739,1.3374,1.48219,1.79471,2.39926,2.43085,3.02542,3.63429,4.58052,5.04185,4.04076,4.85856,4.52365,3.54197,3.1689,1.47074,1.32971,1.54973,2.0852,2.76502,2.57665,1.84244,1.44018,1.35849,1.39428,1.47838,3.59847,4.0032,1.57819,1.47212,2.71555,3.29084,3.2782,3.62712,4.04507,3.90444,2.89937,2.04651,1.65423,1.36413,1.24454,1.48502,1.68524,1.97743,2.68649,2.31292,2.52659,4.77833,6.80346,3.08167,3.49856,3.17314,2.45385,3.61305,2.03837,1.67987,2.10796,2.14254,2.08187,1.86537,1.82472,1.29997,1.23512,1.48466,1.95862,3.82737,9.99293,2.0099,2.94227,1.59234,2.6092,0.904399,1.96597,1.68669,1.92939,2.14123,2.52207,2.84585,3.14642,3.40832,3.46144,3.4661,3.71608,3.63552,3.43129,3.12886,3.04708,2.54505,1.83856,2.20552,2.50233,2.51042,2.49137,2.53054,2.66714,2.49386,2.22369,2.10489,2.02453,1.94323,1.95937,2.10369,2.05811,2.16118,2.40499,2.62574,2.12926,1.73901,2.27236,2.61898,2.74253,3.12978,3.53694,3.14282,2.74207,2.09818,2.04877,1.93443,1.19125,0.97297,1.68104,2.40377,3.05192,3.94212,4.23288,4.65221,4.18813,4.36324,4.44061,4.0029,3.27088,2.15687,1.47468,1.11584,2.18611,2.66979,2.90723,2.18237,1.40499,1.2728,2.11608,1.48723,2.08144,1.40104,1.52395,2.25802,3.18516,3.89175,4.31149,4.41772,4.27223,4.69443,4.46471,3.02161,1.89467,1.93678,1.6462,1.40663,1.53978,2.43273,2.91027,3.06242,3.34386,3.86972,4.98497,5.48419,3.65422,3.82392,3.40112,1.75508,1.2546,1.56739,2.35636,2.98521,3.28402
2,1,109,2.41009,3.2478,3.94674,4.12822,6.04183,4.99198,3.39508,2.67034,2.4488,1.93,1.56948,1.89306,2.22648,2.94693,3.6311,3.30155,2.33856,2.33339,2.01682,2.34433,5.77535,4.9445,1.78788,5.04334,4.42137,4.44131,3.94448,2.10295,1.59475,1.66371,1.77792,2.01288,1.98831,1.99046,2.39055,3.24925,3.60686,3.83515,4.43337,3.9746,4.30217,2.72657,2.82906,2.38511,1.64891,1.34795,1.43697,1.56194,2.3054,3.51848,4.07132,3.24684,2.17854,1.86563,3.20327,2.81926,1.55307,1.35989,4.7501,4.69795,3.31653,3.84999,2.40416,1.86541,1.80859,1.88669,1.76053,1.89561,1.8143,1.77593,1.9406,2.55945,3.29494,4.06409,4.93383,4.24979,3.70007,2.76285,2.57712,2.19379,1.61358,1.64833,1.64699,1.9068,2.40592,3.48464,3.65438,2.76178,2.86427,3.3585,5.83874,2.20116,3.74406,5.45612,3.78222,4.19219,3.76852,2.2885,1.7485,1.49522,1.61126,1.72325,1.74357,1.70014,2.00148,2.43077,2.68706,3.77276,3.91201,5.42455,4.19792,3.01836,2.43457,2.47104,1.7856,1.26851,1.299,1.64918,2.35265,3.2284,3.3604,2.07465,1.29089,1.74618,1.81826,4.84801,1.9731,1.43505,4.20587,4.09088,2.72542,2.81469,2.06378,1.44339,1.29138,1.53205,1.77355,2.07692,2.34558,2.7292,2.61904,2.82972,3.12426,3.64288,5.13199,2.62015,2.37312,1.80102,1.29909,1.13956,1.14901,1.54502,1.8576,2.12834,2.26565,1.82608,1.95007,1.41794,2.14764,3.04676,3.66111,1.19192,1.52736,2.53423,2.23369,2.36973,2.51143,2.29353,1.81868,1.35181,1.25986,1.30895,1.43447,1.28812,1.31885,1.49671,1.77869,2.2623,3.19776,4.36067
2,1,110,2.49965,1.9912,2.09438,2.02042,1.77429,1.75655,2.29781,2.77789,3.25713,3.50829,4.1188,5.00744,5.58912,4.59258,4.68131,5.33939,3.5066,1.78122,1.04012,1.63909,2.14653,2.97259,3.43709,2.93764,1.40399,1.54617,3.4733,1.95091,2.86182,5.76974,4.20917,3.65671,6.19331,6.76235,5.02815,4.16391,3.11006,2.31501,2.20653,2.19464,1.41906,1.33344,1.97808,2.27467,2.37579,2.65916,3.17223,3.92077,5.12241,4.24503,4.358,4.51348,4.50271,2.80702,1.64471,1.3374,1.7014,2.49523,2.69885,2.22792,2.11883,1.37393,1.43349,2.64953,1.95515,4.645,4.94288,3.23104,4.026,4.77457,4.2584,5.52932,5.7424,4.41225,3.21214,2.25873,1.9944,1.96852,1.69646,1.44651,1.81112,2.20204,2.50251,3.32425,3.58713,3.92649,5.05185,4.57554,4.85382,5.5546,4.40282,2.03129,1.1892,1.29562,1.86472,2.66184,3.31847,3.47143,2.32339,1.19048,2.79781,4.26739,2.17156,3.15177,4.51579,3.67136,3.0389,4.78136,5.59534,6.03457,6.13502,4.41317,2.87067,1.85435,1.99022,1.74545,1.4172,1.46591,2.0163,2.25245,2.52098,3.32369,4.45152,4.70996,4.25381,4.61326,5.50904,5.63313,3.78241,1.78591,1.32674,1.57421,2.16018,2.72275,3.10722,3.29848,1.9107,1.02528,2.07264,3.64337,2.23614,2.27838,6.52915,3.61303,2.69287,5.32569,5.18198,5.67921,6.27242,4.9532,3.19546,2.18451,1.97169,2.01587,1.80571,1.53178,1.60654,2.24129,2.51796,3.09567,3.56749,3.89396,4.2042,4.6514,5.40742,6.43326,5.85349,3.28863,1.7958,1.22554,1.29535,1.68786,2.39122,2.75382,2.97632,1.83967,0.967469,2.67243,2.32613,1.61062
2,1,111,3.1928,2.58197,3.39925,3.53993,3.28269,2.71144,2.47167,2.11088,1.91404,1.73973,1.95068,2.7748,3.2822,4.155,3.86979,5.85806,5.21503,4.35704,3.89355,3.5806,3.21205,2.3711,1.70211,1.62091,2.68424,4.31565,4.23087,3.09579,1.79112,1.47598,1.75837,1.94978,2.35331,1.46669,1.47144,3.26675,4.11057,2.90324,3.07103,3.52697,3.57267,3.04022,2.6798,2.1845,1.98197,1.87389,1.93403,2.62401,3.34241,3.99329,4.13476,5.0463,5.63889,4.30798,3.86785,3.51007,3.09636,2.23475,1.54723,1.21383,2.25494,4.44716,4.77951,3.33289,2.31497,1.52384,1.33012,2.18853,4.87823,1.12153,1.37665,2.02552,4.45447,3.72329,2.79992,3.6516,3.70124,3.13895,2.96323,2.49097,2.05806,1.76412,1.8656,2.34227,3.151,3.79426,3.68322,5.24187,5.30758,4.39099,3.86527,3.69447,3.34736,2.66683,2.0404,1.50076,2.02078,3.47547,5.12644,4.10343,2.61166,1.44445,1.73348,2.05723,3.90732,1.29485,1.75133,2.34533,4.73738,4.00109,2.95916,3.66582,3.56266,3.03381,2.84183,2.52548,2.08046,1.92181,1.77392,1.96971,2.67329,3.6898,3.87648,4.72006,5.66168,4.7549,4.14017,3.60228,3.74216,3.12061,2.31224,1.6246,1.67142,2.87546,4.71468,4.38594,3.05723,1.72226,1.88971,1.9957,3.28523,1.7554,1.27353,2.26023,4.47954,3.75328,2.42758,3.62781,3.90258,3.4043,2.90439,2.49998,2.1362,2.08402,1.81298,2.04948,2.50049,3.20046,4.02799,3.94973,5.37076,4.9727,4.28004,3.75968,3.67777,2.99852,2.2451,1.60091,1.46774,2.22316,4.0186,4.66214,3.79545,1.87184,1.49318,2.64381,2.39926,1.9085,1.25817,1.96873
2,0,112,2.35993,2.09712,1.76517,1.68193,1.53048,1.67391,1.3003,3.89717,7.22149,2.59667,4.02803,3.60724,5.17398,5.42735,4.88698,4.95537,3.44673,2.54858,1.71183,1.65432,2.26246,3.16963,4.03184,4.50321,4.86688,6.47494,7.91606,6.44241,4.28389,3.73244,3.2113,2.41828,2.67973,2.97462,2.52882,2.24479,2.15064,1.78723,1.76603,1.44897,1.59637,1.74141,4.2011,8.25292,2.96486,4.63225,3.2227,4.45998,5.49993,4.78347,4.76356,3.19557,2.11919,1.6751,1.87004,2.55532,3.19502,3.86858,4.29909,5.03539,7.73121,7.57052,4.85926,3.79972,3.58036,3.17202,2.5606,2.50462,2.64026,2.1211,1.91578,1.88255,1.7765,1.67502,1.63818,1.60433,3.26887,8.11535,5.69875,4.01405,3.74358,4.34695,5.42769,4.80638,4.81624,3.50851,2.34341,1.43556,1.69757,2.42475,2.94202,3.58536,4.15309,4.58901,6.54285,8.21922,6.0186,3.99461,3.3967,3.45752,3.28069,3.04663,2.64854,2.70958,2.58093,2.19797,1.85961,1.38089,1.28113,1.35882,2.13813,3.34923,5.28177,2.7399,3.72796,4.24308,5.5567,4.96698,4.93053,3.82096,2.72392,1.97906,1.75396,1.99601,2.71972,3.84061,4.36299,4.56494,5.31303,8.42847,6.88833,5.02124,3.78291,3.38012,2.95201,2.48313,2.85298,2.68216,2.17202,2.13254,1.78321,1.82501,1.77316,1.9998,1.77718,3.76818,6.02908,6.18335,3.43172,3.45187,3.89857,5.52234,4.97221,5.3105,4.6658,3.08293,2.14253,1.47404,1.88521,2.66144,3.75447,4.41189,4.73842,6.47177,8.10413,6.51978,4.36627,3.70384,3.58785,3.11679,2.8053,2.61546,2.32155,2.29337,2.37458,1.9783,1.79484,1.4248,1.56079,1.63588
2,0,113,5.3742,5.56803,7.3705,10.5468,9.82951,7.07734,5.7932,3.92447,2.70627,2.57145,4.10632,6.61009,7.51251,6.29516,4.0576,3.03254,4.49933,4.01918,4.97926,1.92353,2.72023,5.9214,8.38938,9.01864,7.9766,6.26686,4.09014,2.39223,1.56697,2.24635,3.12178,4.24518,4.03944,4.66559,5.29114,6.14073,8.31417,11.0421,8.54997,6.4078,5.27613,3.61174,2.21305,1.93774,3.44297,5.56084,5.5658,5.01414,4.29646,3.0592,3.41664,3.32707,4.95802,3.3224,2.01858,1.94901,5.23474,9.69181,9.68784,7.86555,4.40129,3.32361,2.02747,1.94346,2.68994,3.66034,3.82294,4.30623,5.48658,6.30069,8.0452,9.98925,9.2761,7.19415,5.96003,4.10898,2.56918,2.39536,4.5998,6.06246,5.62006,4.95648,4.15768,3.37533,3.94496,3.63324,6.33692,4.45269,3.15845,1.33789,2.6283,7.41031,9.11537,7.52719,4.99392,3.8183,2.70986,1.63366,2.20346,3.23509,4.11112,3.69481,4.99883,6.22906,7.87673,9.56453,10.1163,8.16599,6.3251,4.46603,2.89086,2.08999,3.58293,5.08978,6.14162,6.9211,4.94058,3.77612,2.81306,4.28157,2.38579,5.40602,4.20355,2.00445,1.56031,4.49625,9.67372,7.32228,4.14267,3.67751,3.71185,3.42817,2.53183,3.54911,4.31356,3.53566,3.7904,5.384,7.79583,10.7102,10.0195,7.04189,6.01328,4.04374,2.50722,1.73559,3.23379,4.92593,5.4618,6.14687,4.26514,3.34144,2.68354,3.61784,4.68171,4.31574,5.39789,1.85266,2.54194,6.96061,10.2536,8.44597,4.97122,4.00255,3.21001,2.19658,2.34633,3.21951,4.26479,3.74459,5.36665,6.24442,9.43233,11.3597,9.52944,7.21285,5.7731,3.45591,1.91721,2.11119
2,0,114,4.23728,3.17825,1.61581,1.58026,1.57018,1.02349,1.31079,1.34184,1.75795,1.93581,2.00528,2.14993,2.13243,1.78319,1.53285,2.23016,5.58586,2.36932,3.70024,1.79621,2.87403,3.219,4.1938,3.48142,2.81675,2.45673,2.04093,1.7887,1.88571,1.49078,1.8339,2.39793,2.46387,3.10406,4.69782,3.88242,3.22683,1.86901,1.59789,1.71319,1.16451,1.42969,1.72976,2.23148,2.08946,1.92068,2.01464,1.70536,1.84753,2.43817,5.25198,1.45677,2.36586,2.23547,2.8311,3.42927,3.67032,3.16605,2.68588,2.26239,1.92308,1.88726,1.75362,1.92938,2.17959,2.47588,2.55176,2.8455,5.28868,4.78639,2.41565,1.3617,1.14146,1.4238,1.11181,1.10398,1.15751,1.58966,1.94268,2.13854,2.14648,1.94889,1.81195,1.70342,6.8084,2.84638,2.53281,1.98206,3.02319,3.70562,4.07145,3.23927,3.07273,2.30587,2.68913,2.01748,1.74576,1.81573,1.65112,2.05575,2.26,2.34556,2.21653,3.20174,5.30683,4.97834,1.83036,1.21613,1.13195,1.06993,1.2356,1.33956,1.62735,1.98108,1.97727,1.91799,1.9455,2.01552,2.08375,5.39901,3.53491,2.38945,2.28545,2.58858,3.34491,3.59104,3.47318,3.21476,2.58226,2.04461,1.80848,1.71202,1.76778,2.1802,2.85393,3.04042,2.96687,4.42056,4.44947,3.86335,1.76046,1.34101,1.14328,1.06934,1.20734,1.46327,1.90705,2.02324,2.05165,1.93296,1.87362,1.93686,2.36167,5.89727,3.18626,2.90726,2.26078,3.03401,3.18473,3.93353,3.47049,2.69659,2.34039,1.89122,1.84185,1.5413,1.8002,2.42009,2.93012,2.93083,2.76128,4.85161,5.14281,3.01605,1.69788,1.29486,1.26667,1.23917,1.15948,1.55798
2,1,115,3.78008,4.19301,3.28107,1.70129,1.71387,2.15968,2.66371,4.82051,1.88743,1.94664,2.0106,3.61933,3.91981,2.94769,4.23395,7.67454,6.6436,2.28032,2.03885,2.41623,1.66148,1.74152,2.80972,3.31378,3.22655,2.80521,2.62773,3.60703,3.65902,5.3915,6.13358,4.87692,4.6276,3.81377,4.44358,3.58602,2.32944,1.87922,1.97743,2.8081,3.3725,4.17115,4.3605,2.83589,1.65556,1.57391,1.62545,1.39561,3.75638,1.99935,2.06582,3.51037,3.53069,3.43879,3.92248,5.12316,7.48532,4.24883,3.08522,2.92719,2.45103,1.30679,1.80823,2.72156,2.98697,3.20239,3.37255,3.63909,3.77206,4.26798,5.15744,6.11587,5.35639,5.04347,4.84316,4.37732,2.55454,1.41956,1.8856,2.89111,3.45414,4.18697,4.53564,4.24654,2.18766,2.34724,1.43325,1.21437,4.39951,2.44359,1.86377,3.66102,4.83257,3.82059,2.91925,4.10373,7.44318,4.43464,3.32536,3.90897,2.74786,1.52298,1.71416,2.57701,3.22711,3.56972,3.76977,4.02271,4.0396,3.92735,4.8566,6.7775,5.07384,4.61324,4.16622,4.56553,2.9277,1.65971,2.15651,2.60595,3.33919,4.07886,4.12474,2.85199,1.74583,1.80014,1.3957,2.17695,2.36015,4.44858,1.27465,1.8262,3.18348,3.95032,2.8627,4.3398,7.97212,7.80011,2.71627,3.10839,2.75127,1.70418,1.75113,2.81196,2.50365,2.87886,3.43048,3.48119,3.58245,3.99517,4.19766,6.26763,5.19276,4.21398,4.50769,4.2048,3.83737,2.33033,1.29758,2.14857,2.61206,3.36971,4.17695,4.10136,2.59294,1.2823,2.17784,1.86347,1.34607,2.34194,4.26329,3.44019,1.98843,2.16756,3.30485,4.47483,3.25293,6.53987,9.33482,5.03152
2,0,116,3.69834,3.40159,2.75981,1.61642,1.1075,1.86591,1.76552,2.39089,1.77205,1.91137,0.988286,2.09219,1.56443,1.83401,1.62272,1.87992,3.9069,4.44117,5.37965,5.34211,4.6135,4.06793,3.28792,2.697,1.68334,1.26278,1.74479,2.01534,2.50518,3.22294,4.09994,5.18753,5.08379,4.56494,3.61863,3.21085,2.41744,1.13167,1.4448,2.07497,2.28186,2.21221,2.0609,1.02102,1.43591,2.43004,1.49815,1.89628,1.73086,1.61875,3.50816,3.54159,5.02423,5.17067,5.08095,4.46225,3.73441,2.90902,1.93761,1.12144,1.51312,1.9843,2.45791,3.02662,3.80241,4.00513,5.2409,5.35187,4.04248,3.35729,2.82959,1.88054,0.915876,1.57418,2.30961,2.42356,1.94214,1.49968,1.15645,1.39066,2.21459,2.03476,2.0994,0.989315,2.7351,5.06075,5.27658,5.38767,5.14544,4.81967,3.65099,2.80014,2.30902,1.33058,1.54524,2.13323,2.44642,2.91331,3.88209,4.73914,5.36659,5.09553,4.2023,3.76361,2.84334,1.92413,0.945319,1.60385,1.79265,2.33599,1.91053,2.00646,1.13093,1.82985,1.98723,2.53664,1.34276,1.55394,2.63149,3.46177,4.95589,5.22977,5.10534,4.82306,4.26665,3.28276,2.75444,1.56975,1.29901,1.66213,2.10162,2.66546,3.54508,4.00102,5.12403,4.86285,4.49992,3.98636,3.53194,2.62623,1.29023,1.11351,1.98509,2.03339,2.2873,1.95542,1.70708,1.33789,1.68769,1.87406,2.00096,1.31422,1.14803,2.22678,4.03062,4.69499,5.03837,4.8138,4.62381,3.97786,3.0814,2.79351,1.71067,1.29881,1.64535,1.98793,2.47262,3.11412,4.02424,4.69964,4.3188,4.25811,3.96166,3.1411,2.32522,1.31645,1.17103,1.78419,2.02979,2.29877
2,1,117,3.15925,3.43304,4.29827,6.00473,6.45183,4.40672,4.54127,3.54792,2.6145,1.48111,1.55279,2.47061,2.80968,3.51692,2.91787,2.36634,1.63345,1.50802,1.79706,1.5447,4.19074,7.9347,7.61875,1.6099,6.68633,5.02569,4.83639,5.0995,4.94791,3.72962,3.231,2.08159,1.69619,1.30951,1.77763,1.90096,2.19591,2.5794,3.00041,3.30584,3.8222,5.47011,7.00669,4.54552,5.12898,4.49804,3.37187,2.51424,1.40761,2.13891,2.80958,2.89819,3.16287,2.86716,2.67219,1.86546,1.33834,1.6198,1.80613,3.02291,5.57269,2.81295,2.42066,6.54612,5.10122,4.91603,4.9482,4.63856,3.56427,3.12646,1.99151,1.53852,1.41232,2.064,2.04135,2.20353,2.53823,3.01853,3.56693,4.35494,6.45401,4.83429,4.67888,4.63997,3.6259,2.47585,1.65229,1.99852,2.94742,3.04266,3.19119,2.78611,2.15685,1.29134,1.46714,2.26862,1.85919,3.86925,3.7121,2.70258,3.65398,7.25725,5.2671,4.43951,4.65124,4.45487,3.19907,2.45296,1.85284,1.53401,1.44407,1.68915,2.09491,2.14043,2.90449,3.35548,3.53357,4.62625,6.56454,6.14874,4.57169,4.4579,3.67723,3.22925,1.91443,1.50539,2.00549,2.99357,3.48331,2.78594,2.36711,1.84599,1.49386,1.57751,1.92007,3.34839,4.71998,2.99269,3.38626,6.92264,5.70588,4.79476,4.94809,5.02375,3.58792,2.70122,1.91311,1.74071,1.32614,1.74737,1.76282,1.82825,2.48148,3.01737,3.22327,4.11828,6.02007,6.76186,4.49629,4.91935,4.19764,3.07049,2.27525,1.1681,1.49228,2.43334,3.53582,3.74951,2.78682,2.13372,1.43886,1.66221,2.20521,1.94714,5.29159,3.99544,2.29007,5.21122,7.21829,4.87505
2,0,118,2.87985,3.67982,3.75679,3.4087,2.72088,2.27743,1.35967,2.43193,3.19345,2.38758,2.07143,2.30795,2.57724,5.09757,5.1808,4.24524,2.82727,3.51856,3.6158,2.58178,1.69188,1.75859,1.61089,2.01632,3.21073,3.71462,3.93475,1.77905,2.36352,3.59803,3.55572,1.72842,2.26295,4.20228,4.70358,3.80763,2.76512,3.02956,4.02712,3.45582,2.56392,2.39153,1.61996,2.26036,2.69684,2.15287,2.40627,2.53681,2.49602,3.99788,7.70099,5.90746,3.29853,3.23329,3.24939,2.89727,1.71127,1.37543,1.54668,1.81597,2.70299,3.19187,4.22641,2.72118,2.3106,2.23209,2.00643,3.26527,1.95237,3.28417,3.92335,3.97874,3.77355,3.42171,3.70658,3.45254,2.96616,2.76405,2.08113,2.14574,2.75287,2.36811,2.17083,2.49819,2.34794,2.52046,5.32497,6.2658,3.75252,3.33039,3.11159,2.98284,2.10696,1.64555,1.64818,1.85193,2.5295,3.21969,4.02424,3.26701,1.44705,3.19973,2.70461,2.11682,3.40943,2.93527,2.52777,3.29134,4.62351,4.62607,3.3304,3.98161,3.39869,3.15144,2.37836,1.50004,2.32981,3.3612,2.64263,2.48186,2.38003,2.1201,4.54744,5.76252,4.10121,2.81076,3.54323,3.05012,2.5517,2.42504,2.04356,2.05664,2.25903,3.20914,4.444,3.98658,1.79922,3.31643,2.87067,2.9777,1.69411,2.62129,2.61901,4.13346,4.1497,4.15267,2.86245,3.51999,3.03693,3.03661,3.06427,2.01787,1.80635,2.80426,2.2928,2.26705,2.40014,2.92031,5.04142,5.0363,4.76927,3.04332,3.2418,2.87471,1.99521,1.71758,1.7921,1.76478,2.33153,3.31561,4.05589,3.7306,1.66274,3.09557,2.99603,4.0018,1.86423,2.19645,2.75458,4.63201
2,0,119,1.58736,1.79337,1.97722,2.26281,2.42222,2.09256,2.05696,2.02743,1.79596,1.24247,1.64185,2.52346,2.62253,1.19575,1.55668,2.27388,3.26449,3.62539,2.61388,2.2207,2.63891,2.95919,2.05966,1.69255,1.79586,1.80605,1.83116,1.66193,1.58841,1.75838,2.41431,3.28,3.02374,2.31041,1.67732,1.83012,1.30686,1.43173,1.52668,1.87449,2.4013,2.0667,1.68745,1.96644,1.94119,1.61269,1.50567,1.99642,4.0436,1.27199,1.4555,1.22549,2.42169,3.70123,3.7148,2.47308,2.1806,2.46697,2.70326,2.41767,1.83887,1.68509,1.56851,1.84451,1.78613,1.59426,1.70791,2.49261,3.21666,2.22435,2.30035,2.10374,2.19114,1.54209,1.76234,1.70347,1.73585,1.80502,2.06205,1.93077,1.95249,2.15761,2.08619,1.67518,1.32762,1.56974,2.71822,1.533,1.1596,1.67343,2.47643,3.53639,3.65042,2.45377,1.79471,2.54058,2.78681,1.89831,1.58872,1.58127,1.88522,1.84233,1.79107,1.79236,2.99549,2.83829,2.60094,2.57513,2.47166,2.2711,1.01897,1.13716,1.4413,1.7061,2.02849,2.13403,1.78764,2.00092,1.91182,1.83099,1.47853,1.83852,3.87688,1.1125,1.35108,1.48105,2.58917,3.83166,4.11428,2.78066,2.09743,2.5257,3.14417,2.28518,2.14715,1.8029,1.68119,1.62319,1.56059,1.30189,1.88194,2.97176,2.61735,2.24347,2.00791,2.39533,2.06603,1.42131,1.4798,1.68257,1.61126,2.06054,2.09361,2.13814,2.33645,1.45244,1.50387,1.80659,2.24121,3.74054,1.75349,1.08682,1.33205,2.63171,3.57913,3.62294,2.33758,1.67022,1.97645,2.44405,2.32934,2.07693,1.98197,1.67248,1.60996,1.47481,1.27292,1.26357,2.4044,3.34868
